Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5
0.526810875,0,0,1,1,1,1
0.526839875,0,0,1,0,0,0
0.527009042,0,0,1,1,1,1
0.527038042,0,0,1,0,0,0
0.527207208,0,0,1,1,1,1
0.527236250,0,0,1,0,0,0
0.527405458,0,0,1,1,1,1
0.527434500,0,0,1,0,0,0
0.527603708,0,0,1,1,1,1
0.527632708,0,0,1,0,0,0
0.527801917,0,0,1,1,1,1
0.527830958,0,0,1,0,0,0
0.528000167,0,0,1,1,1,1
0.528029208,0,0,1,0,0,0
0.528198375,0,0,1,1,1,1
0.528227417,0,0,1,0,0,0
0.528396583,0,0,1,1,1,1
0.528425625,0,0,1,0,0,0
0.528594875,0,0,1,1,1,1
0.528623917,0,0,1,0,0,0
0.528793083,0,0,1,1,1,1
0.528822125,0,0,1,0,0,0
0.528991292,0,0,1,1,1,1
0.529020333,0,0,1,0,0,0
0.529189500,0,0,1,1,1,1
0.529218542,0,0,1,0,0,0
0.529387750,0,0,1,1,1,1
0.529416792,0,0,1,0,0,0
0.529586000,0,0,1,1,1,1
0.529615042,0,0,1,0,0,0
0.529784250,0,0,1,1,1,1
0.529813292,0,0,1,0,0,0
0.529982500,0,0,1,1,1,1
0.530011542,0,0,1,0,0,0
0.530180792,0,0,1,1,1,1
0.530209833,0,0,1,0,0,0
0.530379000,0,0,1,1,1,1
0.530408042,0,0,1,0,0,0
0.530577250,0,0,1,1,1,1
0.530606292,0,0,1,0,0,0
0.530775500,0,0,1,1,1,1
0.530804542,0,0,1,0,0,0
0.530973750,0,0,1,1,1,1
0.531002792,0,0,1,0,0,0
0.531172042,0,0,1,1,1,1
0.531201042,0,0,1,0,0,0
0.531370208,0,0,1,1,1,1
0.531399250,0,0,1,0,0,0
0.531568417,0,0,1,1,1,1
0.531597458,0,0,1,0,0,0
0.531766625,0,0,1,1,1,1
0.531795667,0,0,1,0,0,0
0.531964792,0,0,1,1,1,1
0.531993833,0,0,1,0,0,0
0.532163000,0,0,1,1,1,1
0.532192000,0,0,1,0,0,0
0.532361167,0,0,1,1,1,1
0.532390208,0,0,1,0,0,0
0.532559333,0,0,1,0,1,1
0.532559375,0,0,1,1,1,1
0.532588375,0,0,1,0,0,0
0.532757583,0,0,1,1,1,1
0.532786625,0,0,1,0,0,0
0.532955792,0,0,1,1,1,1
0.532984833,0,0,1,0,0,0
0.533154042,0,0,1,1,1,1
0.533183083,0,0,1,0,0,0
0.533352250,0,0,1,1,1,1
0.533381292,0,0,1,0,0,0
0.533550542,0,0,1,1,1,1
0.533579583,0,0,1,0,0,0
0.533748792,0,0,1,1,1,1
0.533777833,0,0,1,0,0,0
0.533947042,0,0,1,1,1,1
0.533976083,0,0,1,0,0,0
0.534145250,0,0,1,1,1,1
0.534174292,0,0,1,0,0,0
0.534343458,0,0,1,1,1,1
0.534372500,0,0,1,0,0,0
0.534541667,0,0,1,1,1,1
0.534570708,0,0,1,0,0,0
0.534739917,0,0,1,1,1,1
0.534768917,0,0,1,0,0,0
0.534938167,0,0,1,1,1,1
0.534967208,0,0,1,0,0,0
0.535136375,0,0,1,1,1,1
0.535165417,0,0,1,0,0,0
0.535334583,0,0,1,1,1,1
0.535363625,0,0,1,0,0,0
0.535532792,0,0,1,1,1,1
0.535561792,0,0,1,0,0,0
0.535730917,0,0,1,1,1,1
0.535759958,0,0,1,0,0,0
0.535929125,0,0,1,1,1,1
0.535958167,0,0,1,0,0,0
0.536127292,0,0,1,1,1,1
0.536156333,0,0,1,0,0,0
0.536325500,0,0,1,1,1,1
0.536354542,0,0,1,0,0,0
0.536523708,0,0,1,1,1,1
0.536552708,0,0,1,0,0,0
0.536721875,0,0,1,1,1,1
0.536750875,0,0,1,0,0,0
0.536920083,0,0,1,1,1,1
0.536949125,0,0,1,0,0,0
0.537118333,0,0,1,1,1,1
0.537147333,0,0,1,0,0,0
0.537316500,0,0,1,1,1,1
0.537345500,0,0,1,0,0,0
0.537514667,0,0,1,1,1,1
0.537543708,0,0,1,0,0,0
0.537712833,0,0,1,1,1,1
0.537741833,0,0,1,0,0,0
0.537911000,0,0,1,1,1,1
0.537940042,0,0,1,0,0,0
0.538109208,0,0,1,1,1,1
0.538138250,0,0,1,0,0,0
0.538307417,0,0,1,1,1,1
0.538336458,0,0,1,0,0,0
0.538505667,0,0,1,1,1,1
0.538534667,0,0,1,0,0,0
0.538703833,0,0,1,1,1,1
0.538732875,0,0,1,0,0,0
0.538902042,0,0,1,1,1,1
0.538931083,0,0,1,0,0,0
0.539100292,0,0,1,1,1,1
0.539129333,0,0,1,0,0,0
0.539298500,0,0,1,1,1,1
0.539327542,0,0,1,0,0,0
0.539496708,0,0,1,1,1,1
0.539525708,0,0,1,0,0,0
0.539694833,0,0,1,1,1,1
0.539723875,0,0,1,0,0,0
0.539893042,0,0,1,1,1,1
0.539922042,0,0,1,0,0,0
0.540091208,0,0,1,1,1,1
0.540120250,0,0,1,0,0,0
0.540289417,0,0,1,1,1,1
0.540318458,0,0,1,0,0,0
0.540487625,0,0,1,1,1,1
0.540516667,0,0,1,0,0,0
0.540685833,0,0,1,1,1,1
0.540714833,0,0,1,0,0,0
0.540884042,0,0,1,1,1,1
0.540913083,0,0,1,0,0,0
0.541082333,0,0,1,1,1,1
0.541111375,0,0,1,0,0,0
0.541280583,0,0,1,1,1,1
0.541309625,0,0,1,0,0,0
0.541478792,0,0,1,1,1,1
